time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,follows,media views,media engagements,promoted media engagements,count_#
2023-12-30 01:33 +0000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,8
2023-12-30 00:12 +0000,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,8
2023-12-29 23:47 +0000,13.0,1.0,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,7
2023-12-29 23:46 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,7
2023-12-29 23:45 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,7
2023-12-29 23:45 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,7
2023-12-29 23:45 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,7
2023-12-29 23:45 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,7
2023-12-29 23:44 +0000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,7
2023-12-29 23:44 +0000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,7
2023-12-29 23:43 +0000,8.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,-,8
2023-12-29 23:37 +0000,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,8
2023-12-29 05:44 +0000,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:42 +0000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:42 +0000,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:42 +0000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:42 +0000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:42 +0000,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:41 +0000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:40 +0000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:40 +0000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:40 +0000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:40 +0000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:38 +0000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:38 +0000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:38 +0000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:38 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:38 +0000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:37 +0000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:37 +0000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:36 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:36 +0000,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:36 +0000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:35 +0000,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:34 +0000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:34 +0000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:34 +0000,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:34 +0000,7.0,1.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:34 +0000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:33 +0000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:33 +0000,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:33 +0000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:32 +0000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:32 +0000,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:32 +0000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:32 +0000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:30 +0000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:30 +0000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:30 +0000,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:30 +0000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:29 +0000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:29 +0000,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:29 +0000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:29 +0000,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:29 +0000,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:28 +0000,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:28 +0000,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:28 +0000,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:28 +0000,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:28 +0000,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-29 05:22 +0000,70.0,2.0,0.028571428571428567,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,6
2023-12-27 05:28 +0000,63.0,2.0,0.031746031746031744,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-27 04:54 +0000,34.0,1.0,0.029411764705882363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-27 04:53 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-26 00:43 +0000,21.0,1.0,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-25 22:00 +0000,94.0,1.0,0.010638297872340424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,5
2023-12-23 23:58 +0000,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-23 23:12 +0000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-22 05:16 +0000,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,6
2023-12-20 20:07 +0000,30.0,1.0,0.03333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-20 06:41 +0000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,5
2023-12-20 06:39 +0000,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,6
2023-12-17 18:06 +0000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,7
2023-12-16 07:09 +0000,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-15 18:21 +0000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,6
2023-12-14 23:21 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,5
2023-12-14 14:42 +0000,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-14 14:38 +0000,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-14 14:36 +0000,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,3
2023-12-14 14:29 +0000,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-14 14:26 +0000,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,3
2023-12-13 16:38 +0000,16.0,1.0,0.0625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,5
2023-12-13 16:15 +0000,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-13 13:45 +0000,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-13 12:49 +0000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-13 10:47 +0000,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-12 03:44 +0000,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,2
2023-12-12 03:40 +0000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-12 03:37 +0000,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,3
2023-12-10 21:42 +0000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-09 16:39 +0000,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,7
2023-12-08 15:28 +0000,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-08 12:43 +0000,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,5
2023-12-08 08:18 +0000,200.0,5.0,0.025,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,5
2023-12-08 08:10 +0000,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 17:34 +0000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 17:31 +0000,47.0,1.0,0.02127659574468085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 15:11 +0000,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-06 15:07 +0000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,5
2023-12-06 15:06 +0000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 15:06 +0000,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 15:02 +0000,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-06 14:59 +0000,121.0,3.0,0.02479338842975207,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,-,4
2023-12-06 14:57 +0000,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-06 14:51 +0000,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,5
2023-12-06 14:40 +0000,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,5
2023-12-06 11:39 +0000,140.0,4.0,0.028571428571428567,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0,0,-,0
2023-12-06 05:47 +0000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 03:32 +0000,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-06 03:16 +0000,17.0,1.0,0.05882352941176471,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 03:05 +0000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 03:00 +0000,238.0,2.0,0.008403361344537815,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-06 02:48 +0000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 02:39 +0000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 02:34 +0000,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-06 02:27 +0000,38.0,5.0,0.13157894736842105,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0,0,-,0
2023-12-06 02:24 +0000,20.0,2.0,0.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 02:21 +0000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 02:15 +0000,73.0,1.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,-,4
2023-12-06 02:12 +0000,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,3
2023-12-06 02:11 +0000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 02:04 +0000,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 02:02 +0000,17.0,1.0,0.05882352941176471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 02:02 +0000,19.0,1.0,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 02:02 +0000,20.0,1.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 01:58 +0000,31.0,1.0,0.03225806451612903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-06 01:42 +0000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-05 00:23 +0000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-05 00:21 +0000,227.0,25.0,0.11013215859030837,0.0,4.0,1.0,5.0,0.0,0.0,15.0,0.0,0,0,0,-,0
2023-12-04 04:48 +0000,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,3
2023-12-04 04:46 +0000,8.0,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-04 04:36 +0000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-04 04:30 +0000,49.0,1.0,0.020408163265306117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-04 04:26 +0000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-04 04:09 +0000,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-04 04:07 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,0
2023-12-04 04:05 +0000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-04 04:01 +0000,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,4
2023-12-03 19:04 +0000,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,5
2023-12-03 16:41 +0000,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,3
2023-12-03 16:37 +0000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-,5
